PRP$,RB,DT,JJ,NN,CC,VB,VBG,IN,NNP,NNS,PRP,VBP,MD,TO,VBZ,CD,VBD,VBN,RP,WP,WRB,FW,WDT,PDT,JJR,RBR,JJS,EX,RBS,NNPS,UH,WP$,$,'',POS,behavior,better,cant,could,day,dont,even,feel,feeling,find,friend,get,go,going,good,ha,help,hyperactive,im,ive,know,life,like,lot,make,much,need,one,people,really,right,say,see,someone,something,still,take,talk,thats,thing,think,time,try,wa,want,way,work,would,year,youre,trust,fear,negative,sadness,anger,surprise,positive,disgust,joy,anticipation,class_A,class_B,class_C,class_D,labels
2.0,9.0,3.0,4.0,8.0,3.0,2.0,2.0,4.0,2.0,2.0,14.0,7.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288826394939767,0.0,0.2311921919463792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2210507679491117,0.0,0.3032562356004116,0.0,0.0,0.2576309188846646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665880815281455,0.0,0.0,0.0,0.0,0.0,0.2464957524487692,0.239923582280814,0.0,0.2364789770569882,0.0,0.0,0.0,0.0,0.5568602894841816,0.0,0.0,0.2,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.2,0.8,0.0,0.2,0.0,1
2.75,3.25,2.75,5.25,4.75,1.75,3.75,1.75,5.0,3.75,2.5,7.5,5.0,1.25,1.25,1.0,0.5,0.5,0.25,0.75,0.25,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868387436724147,0.0,0.0,0.0,0.0,0.1547995176479042,0.0,0.0,0.0,0.1498244886120688,0.0,0.1728685790836898,0.0,0.0,0.0,0.0,0.3045741279398571,0.0,0.4440273518686694,0.0,0.2030514897559805,0.0,0.3273512430221423,0.1725021145341367,0.1808255393312498,0.0,0.1596520852410944,0.0,0.0,0.0,0.0,0.1897478790682052,0.0,0.1848017823069057,0.1927268802692631,0.0,0.0,0.0,0.0,0.1606458007805092,0.0,0.0,0.0,0.0,0.0,0.1633352971280473,0.1864286667376217,0.4098763803058187,0.1372549019607843,0.0784313725490196,0.1176470588235294,0.0784313725490196,0.0588235294117647,0.0392156862745098,0.2352941176470588,0.0392156862745098,0.1372549019607843,0.0784313725490196,0.3636363636363636,0.1818181818181818,0.2727272727272727,0.1818181818181818,0
2.0,1.3333333333333333,2.333333333333333,1.0,3.6666666666666665,1.3333333333333333,2.0,0.3333333333333333,2.0,0.0,0.6666666666666666,6.333333333333333,2.333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107214006234485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513609029139605,0.0,0.0,0.0,0.326249107274855,0.0,0.0,0.0,0.0,0.2483152501039428,0.2570630649333315,0.0,0.0,0.5491979634190778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994691525099394,0.0,0.0,0.0,0.0,0.262925872189873,0.0,0.0,0.0,0.2656463801372039,0.0,0.0,0.0,0.2740280186781081,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.2,0.1,0.1,0.1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3
2.393939393939394,3.575757575757576,2.575757575757576,3.4545454545454546,5.909090909090909,1.3333333333333333,3.484848484848485,1.121212121212121,4.606060606060606,2.363636363636364,2.212121212121212,5.757575757575758,3.606060606060606,1.1515151515151516,1.0,1.303030303030303,0.2424242424242424,0.4545454545454545,0.6363636363636364,0.2727272727272727,0.5151515151515151,0.4848484848484848,0.0,0.303030303030303,0.0303030303030303,0.1818181818181818,0.0909090909090909,0.0606060606060606,0.2121212121212121,0.0909090909090909,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.0,0.0,0.0,0.0,0.0623661930590841,0.0651394603313096,0.1937111925108804,0.1980220359804418,0.300353972336945,0.1456715777555029,0.107938608887363,0.0711195112638672,0.0674936823599963,0.1552460044882082,0.2350566463544728,0.1503528447299023,0.0602689020939634,0.0,0.0677971794014597,0.1187647578806316,0.0,0.1061867251669534,0.032858055443353,0.2580094961797444,0.3739383569029672,0.2477715526645368,0.1071744771355482,0.0855958039943484,0.1503528447299023,0.1576075418651871,0.2009762548646116,0.083491655442783,0.0587600926513773,0.0,0.0,0.1001161933799441,0.0330768506535894,0.2178123155532539,0.0,0.0,0.0685653727940313,0.0695055870171748,0.1639143108317338,0.1150835086253036,0.1680226578543159,0.0,0.0276017234835487,0.1115525570652179,0.1487697948202506,0.0,0.0569452186353251,0.0649964911071451,0.2857986056947951,0.0920502092050209,0.106694560669456,0.1506276150627615,0.104602510460251,0.0732217573221757,0.0397489539748954,0.1861924686192468,0.0564853556485355,0.0920502092050209,0.0983263598326359,0.6,0.0666666666666666,0.1238095238095238,0.2095238095238095,2
4.0,11.0,12.5,10.75,15.75,3.75,12.5,3.75,16.5,5.25,5.75,22.75,11.25,4.0,5.75,3.0,1.25,2.75,1.0,1.25,1.0,1.5,0.0,0.0,0.5,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2327085965449042,0.0,0.1204666009289701,0.1231474613025168,0.1867864301176782,0.0543548142883275,0.3020656018324449,0.1326850400945179,0.0629602326486503,0.0,0.3898102096569472,0.0561015475972413,0.0,0.228748325422301,0.0,0.387756273447896,0.0,0.1485814824501015,0.0,0.2406793841591583,0.1494949185738413,0.1981106639996859,0.0,0.0,0.1122030951944826,0.058808511588311,0.0535648515352438,0.2076897221426146,0.1644397953005907,0.1239694019376691,0.1262030802083156,0.0622610255922713,0.061710256119289,0.0580520537265325,0.0,0.0,0.0,0.0,0.0509681438990793,0.0536767607257313,0.0522456090647004,0.1814935416924039,0.0514955139877788,0.2601493465683513,0.0555108600714104,0.0663425200472589,0.1062405869155342,0.0,0.0666504851862595,0.0920245398773006,0.0981595092024539,0.1656441717791411,0.0981595092024539,0.0736196319018405,0.0429447852760736,0.1963190184049079,0.0552147239263803,0.0858895705521472,0.0920245398773006,0.6097560975609756,0.1463414634146341,0.1463414634146341,0.0975609756097561,2
0.7727272727272727,2.6818181818181817,2.909090909090909,2.590909090909091,4.454545454545454,1.0909090909090908,3.909090909090909,0.6363636363636364,4.590909090909091,1.2727272727272727,1.8636363636363635,5.090909090909091,2.9545454545454546,1.1363636363636365,1.3636363636363635,0.7727272727272727,0.2727272727272727,0.4090909090909091,0.2727272727272727,0.1363636363636363,0.4545454545454545,0.3636363636363636,0.0,0.1363636363636363,0.0,0.0,0.0454545454545454,0.0454545454545454,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389990222621713,0.0814664207962762,0.1211320867702572,0.0,0.2504243763947142,0.1093101661370366,0.0674965073939676,0.0,0.0,0.0388315661942871,0.097990903237858,0.0,0.0,0.1533413233207707,0.0847902871443531,0.2227990458946331,0.0,0.0996015210069783,0.0,0.0968035814772232,0.033404614148939,0.3098745594153136,0.1340373562896835,0.1784167832916343,0.1128229314862407,0.1576890230401196,0.0359071709169073,0.2784493986976908,0.1469761772547076,0.0,0.0846001704737018,0.1252099402870185,0.0,0.0389151646180625,0.0805782540890581,0.0840337973707293,0.5145061519099454,0.0,0.0341664692769215,0.1799109459284718,0.0,0.0,0.0,0.2441473745709441,0.0744233534939299,0.1334180234679393,0.2848732930906107,0.0,0.0446791187632278,0.1105527638190954,0.0954773869346733,0.1306532663316583,0.1055276381909547,0.0552763819095477,0.0603015075376884,0.2110552763819095,0.0251256281407035,0.0954773869346733,0.1105527638190954,0.75,0.0,0.0892857142857142,0.1607142857142857,3
1.3333333333333333,5.666666666666667,6.555555555555555,5.666666666666667,10.22222222222222,2.2222222222222223,3.7777777777777777,1.2222222222222223,7.555555555555555,2.0,2.333333333333333,4.111111111111111,1.7777777777777777,0.8888888888888888,1.8888888888888888,2.333333333333333,1.5555555555555556,2.333333333333333,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.142143505730794,0.148464268840852,0.0,0.0752211655748149,0.1711398615741091,0.1328044424830392,0.061502761024789,0.0,0.0769149771274448,0.1415331624153912,0.2381046106287799,0.1370722142764691,0.0,0.0,0.0,0.2030143040769142,0.0,0.1210090967313305,0.0,0.0588048949277382,0.0608765128878682,0.0,0.0,0.1300585788422903,0.0685361071382345,0.0,0.1963115044535932,0.4440150031745044,0.200886854484293,0.0,0.0,0.0760607951702584,0.3015518042591366,0.0,0.1468456753208829,0.1531430516109763,0.0,0.1584154382669816,0.1867947491920543,0.0,0.0638255237817486,0.0,0.2516366991614623,0.1271239333100108,0.0,0.0,0.1297881530745869,0.3703460421825553,0.0,0.1195652173913043,0.0869565217391304,0.108695652173913,0.092391304347826,0.0706521739130434,0.0326086956521739,0.1956521739130435,0.0434782608695652,0.1141304347826086,0.1358695652173913,0.71875,0.03125,0.09375,0.15625,2
1.0,3.5,1.5,2.5,4.5,0.5,2.0,0.0,3.5,2.0,1.0,3.0,0.5,0.5,1.0,1.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792218965788692,0.0,0.0,0.2913913929157491,0.3861518698096648,0.0,0.0,0.656109582387498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0476190476190476,0.1428571428571428,0.1428571428571428,0.0,0.0,0.238095238095238,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.5,0.5,0.0,0.0,3
5.0,8.333333333333334,5.333333333333333,6.333333333333333,14.0,8.333333333333334,7.0,2.6666666666666665,10.666666666666666,8.0,3.333333333333333,15.333333333333334,4.333333333333333,1.3333333333333333,4.333333333333333,4.666666666666667,3.0,8.0,4.333333333333333,0.6666666666666666,0.6666666666666666,2.333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1536157296019938,0.0761368659853845,0.0,0.0,0.0,0.1272736070587826,0.0,0.0795837976437193,0.0732220627126924,0.061591610171447,0.0709141949394313,0.0710648454898642,0.0,0.0799416599841448,0.2100585594359178,0.0,0.1878118637029241,0.3099512421233447,0.1825359780307105,0.125977651267991,0.0,0.0842483978024611,0.0672856965377764,0.0709141949394313,0.0743358861472186,0.0677077279746693,0.0,0.0692857636385993,0.2350520808796248,0.0,0.0,0.1560075726830995,0.0,0.0,0.0792284291377678,0.0808474595400141,0.0,0.0644254044132292,0.0,0.0,0.0,0.6509201749035403,0.0657674601362366,0.0,0.0,0.2014373759818953,0.3065571422363933,0.0842483978024611,0.1095890410958904,0.1232876712328767,0.1643835616438356,0.1643835616438356,0.0684931506849315,0.0684931506849315,0.136986301369863,0.0410958904109589,0.0821917808219178,0.0410958904109589,0.5555555555555556,0.0555555555555555,0.0555555555555555,0.3333333333333333,4
0.7678571428571429,2.321428571428572,2.857142857142857,2.607142857142857,5.232142857142857,1.25,2.0357142857142856,0.9464285714285714,3.642857142857143,0.7142857142857143,1.4107142857142858,2.875,1.8035714285714288,0.4285714285714285,1.0,0.8392857142857143,0.4821428571428571,1.6964285714285714,0.6071428571428571,0.3928571428571428,0.1607142857142857,0.5178571428571429,0.0178571428571428,0.2142857142857142,0.0178571428571428,0.1071428571428571,0.0178571428571428,0.1607142857142857,0.0535714285714285,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0855867965192254,0.0446963127239967,0.0221529213233877,0.2491050299758973,0.3606608231412483,0.0,0.1110952821826768,0.0487996047259194,0.0231558468423977,0.1491337739466811,0.1971288789359721,0.0825332937400481,0.0,0.1051628338655628,0.186079768970762,0.1222380427736898,0.0,0.1275075252290118,0.1803679568886602,0.1593330027838896,0.1099640612044911,0.3157361401298774,0.0,0.0587327067761171,0.0618999703050361,0.0648867148395533,0.1576029116928581,0.1145778341587248,0.1814356088560614,0.0227970606496309,0.1392469058675837,0.0457973775576938,0.06808837162075,0.0854027635177138,0.1989406019979799,0.1152622408703752,0.0235235242113789,0.0238460944992768,0.1312173318018338,0.0987076125732605,0.153721327993336,0.0667506531903472,0.3787858414138559,0.2104940210368585,0.040832154514947,0.1463988141777582,0.1367580343098292,0.0891964249538332,0.0735392022242286,0.1121281464530892,0.0961098398169336,0.183066361556064,0.1235697940503432,0.05720823798627,0.0320366132723112,0.1670480549199084,0.0549199084668192,0.0732265446224256,0.1006864988558352,0.4513274336283185,0.0973451327433628,0.3451327433628318,0.1061946902654867,2
